0.9,0,-9131.572444
0.2,0,-8812.626656
0.6,0,-8193.434284
0.4,0,-8441.821126
0.2,0,-8812.626656
0.7,0,-8214.451279
0.3,0,-8617.316587
0.8,0,-8444.655345
0.3,0,-8617.316587
0.6,0,-8193.434284
0.8,0,-8444.655345
0.5,0,-8291.5904
0.1,0,-8983.766416
0.7,0,-8214.451279
0.1,0,-8983.766416
0.9,0,-9131.572444
0.4,0,-8441.821126
0.5,0,-8291.5904
0.2,0.263157895,-8904.718039
0.9,0.263157895,-8877.666003
0.2,0.263157895,-8904.718039
0.4,0.263157895,-8607.302749
0.6,0.263157895,-8406.875227
0.1,0.263157895,-9013.485646
0.7,0.263157895,-8392.918376
0.3,0.263157895,-8759.238263
0.3,0.263157895,-8759.238263
0.8,0.263157895,-8475.173884
0.5,0.263157895,-8482.40615
0.8,0.263157895,-8475.173884
0.6,0.263157895,-8406.875227
0.7,0.263157895,-8392.918376
0.1,0.263157895,-9013.485646
0.9,0.263157895,-8877.666003
0.4,0.263157895,-8607.302749
0.5,0.263157895,-8482.40615
0.2,0.526315789,-8963.403452
0.2,0.526315789,-8963.403452
0.9,0.526315789,-8954.244363
0.4,0.526315789,-8769.520248
0.1,0.526315789,-9031.123433
0.6,0.526315789,-8597.441216
0.7,0.526315789,-8579.983626
0.5,0.526315789,-8671.221768
0.3,0.526315789,-8871.404172
0.3,0.526315789,-8871.404172
0.8,0.526315789,-8666.349945
0.8,0.526315789,-8666.349945
0.6,0.526315789,-8597.441216
0.7,0.526315789,-8579.983626
0.9,0.526315789,-8954.244363
0.1,0.526315789,-9031.123433
0.4,0.526315789,-8769.520248
0.2,0.789473684,-8999.216875
0.5,0.526315789,-8671.221768
0.2,0.789473684,-8999.216875
0.9,0.789473684,-9059.981774
0.4,0.789473684,-8876.426076
0.1,0.789473684,-9041.347019
0.6,0.789473684,-8780.063569
0.5,0.789473684,-8819.184081
0.7,0.789473684,-8774.427823
0.3,0.789473684,-8940.325231
0.3,0.789473684,-8940.325231
0.8,0.789473684,-8834.77882
0.7,0.789473684,-8774.427823
0.8,0.789473684,-8834.77882
0.6,0.789473684,-8780.063569
0.9,0.789473684,-9059.981774
0.1,0.789473684,-9041.347019
0.4,0.789473684,-8876.426076
0.2,1.052631579,-9020.813967
0.2,1.052631579,-9020.813967
0.5,0.789473684,-8819.184081
0.9,1.052631579,-9189.9211
0.4,1.052631579,-8940.988795
0.1,1.052631579,-9047.24589
0.6,1.052631579,-8887.753997
0.5,1.052631579,-8905.067014
0.7,1.052631579,-8905.877785
0.3,1.052631579,-8982.887199
0.3,1.052631579,-8982.887199
0.7,1.052631579,-8905.877785
0.8,1.052631579,-8985.834342
0.8,1.052631579,-8985.834342
0.6,1.052631579,-8887.753997
0.9,1.052631579,-9189.9211
0.1,1.052631579,-9047.24589
0.4,1.052631579,-8940.988795
0.2,1.315789474,-9033.736338
0.2,1.315789474,-9033.736338
0.5,1.052631579,-8905.067014
0.9,1.315789474,-9256.66925
0.4,1.315789474,-8981.290134
0.1,1.315789474,-9050.684809
0.5,1.315789474,-8957.065321
0.6,1.315789474,-8946.634749
0.7,1.315789474,-8966.260706
0.3,1.315789474,-9009.112289
0.7,1.315789474,-8966.260706
0.3,1.315789474,-9009.112289
0.8,1.315789474,-9045.686738
0.8,1.315789474,-9045.686738
0.9,1.315789474,-9256.66925
0.6,1.315789474,-8946.634749
0.1,1.315789474,-9050.684809
0.4,1.315789474,-8981.290134
0.2,1.578947368,-9041.512538
0.2,1.578947368,-9041.512538
0.5,1.315789474,-8957.065321
0.9,1.578947368,-9237.08196
0.4,1.578947368,-9006.51277
0.1,1.578947368,-9052.725302
0.5,1.578947368,-8989.798498
0.7,1.578947368,-8996.210285
0.6,1.578947368,-8982.195456
0.3,1.578947368,-9025.209533
0.7,1.578947368,-8996.210285
0.3,1.578947368,-9025.209533
0.8,1.578947368,-9057.431642
0.8,1.578947368,-9057.431642
0.9,1.578947368,-9237.08196
0.6,1.578947368,-8982.195456
0.4,1.578947368,-9006.51277
0.1,1.578947368,-9052.725302
0.2,1.842105263,-9046.260842
0.2,1.842105263,-9046.260842
0.5,1.578947368,-8989.798498
0.1,1.842105263,-9053.961893
0.9,1.842105263,-9190.477562
0.4,1.842105263,-9022.309629
0.7,1.842105263,-9013.36841
0.5,1.842105263,-9010.540719
0.6,1.842105263,-9004.623496
0.3,1.842105263,-9035.152945
0.7,1.842105263,-9013.36841
0.3,1.842105263,-9035.152945
0.8,1.842105263,-9055.928409
0.9,1.842105263,-9190.477562
0.8,1.842105263,-9055.928409
0.6,1.842105263,-9004.623496
0.4,1.842105263,-9022.309629
0.2,2.105263158,-9049.217132
0.2,2.105263158,-9049.217132
0.5,1.842105263,-9010.540719
0.1,1.842105263,-9053.961893
0.1,2.105263158,-9054.728634
0.9,2.105263158,-9146.869206
0.7,2.105263158,-9023.913782
0.4,2.105263158,-9032.290699
0.5,2.105263158,-9023.759228
0.6,2.105263158,-9018.9616
0.3,2.105263158,-9041.383821
0.7,2.105263158,-9023.913782
0.3,2.105263158,-9041.383821
0.9,2.105263158,-9146.869206
0.8,2.105263158,-9052.146513
0.8,2.105263158,-9052.146513
0.6,2.105263158,-9018.9616
0.4,2.105263158,-9032.290699
0.2,2.368421053,-9051.098494
0.2,2.368421053,-9051.098494
0.5,2.105263158,-9023.759228
0.1,2.368421053,-9055.215428
0.9,2.368421053,-9113.320817
0.1,2.105263158,-9054.728634
0.7,2.368421053,-9030.634621
0.4,2.368421053,-9038.697846
0.5,2.368421053,-9032.291507
0.3,2.368421053,-9045.363962
0.6,2.368421053,-9028.250279
0.7,2.368421053,-9030.634621
0.3,2.368421053,-9045.363962
0.9,2.368421053,-9113.320817
0.8,2.368421053,-9048.765712
0.8,2.368421053,-9048.765712
0.6,2.368421053,-9028.250279
0.2,2.631578947,-9052.323684
0.2,2.631578947,-9052.323684
0.4,2.368421053,-9038.697846
0.5,2.368421053,-9032.291507
0.1,2.631578947,-9055.531933
0.9,2.631578947,-9089.346918
0.7,2.631578947,-9035.077481
0.4,2.631578947,-9042.895607
0.5,2.631578947,-9037.906128
0.3,2.631578947,-9047.962531
0.1,2.368421053,-9055.215428
0.6,2.631578947,-9034.391645
0.7,2.631578947,-9035.077481
0.3,2.631578947,-9047.962531
0.9,2.631578947,-9089.346918
0.8,2.631578947,-9046.303813
0.8,2.631578947,-9046.303813
0.6,2.631578947,-9034.391645
0.2,2.894736842,-9053.140336
0.2,2.894736842,-9053.140336
0.1,2.894736842,-9055.742601
0.4,2.631578947,-9042.895607
0.5,2.631578947,-9037.906128
0.9,2.894736842,-9072.854658
0.4,2.894736842,-9045.709643
0.7,2.894736842,-9038.151122
0.5,2.894736842,-9041.688825
0.3,2.894736842,-9049.698601
0.6,2.894736842,-9038.562384
0.7,2.894736842,-9038.151122
0.1,2.631578947,-9055.531933
0.3,2.894736842,-9049.698601
0.9,2.894736842,-9072.854658
0.8,2.894736842,-9044.731782
0.8,2.894736842,-9044.731782
0.6,2.894736842,-9038.562384
0.2,3.157894737,-9053.697241
0.1,3.157894737,-9055.886041
0.2,3.157894737,-9053.697241
0.5,2.894736842,-9041.688825
0.9,3.157894737,-9061.817377
0.4,2.894736842,-9045.709643
0.4,3.157894737,-9047.641646
0.7,3.157894737,-9040.387726
0.5,3.157894737,-9044.303439
0.3,3.157894737,-9050.885597
0.6,3.157894737,-9041.482251
0.7,3.157894737,-9040.387726
0.9,3.157894737,-9061.817377
0.3,3.157894737,-9050.885597
0.8,3.157894737,-9043.883347
0.1,2.894736842,-9055.742601
0.8,3.157894737,-9043.883347
0.6,3.157894737,-9041.482251
0.1,3.421052632,-9055.985835
0.2,3.421052632,-9054.08541
0.2,3.421052632,-9054.08541
0.9,3.421052632,-9054.627246
0.5,3.157894737,-9044.303439
0.4,3.421052632,-9048.999735
0.4,3.157894737,-9047.641646
0.7,3.421052632,-9042.095115
0.5,3.421052632,-9046.15791
0.3,3.421052632,-9051.715614
0.6,3.421052632,-9043.590566
0.7,3.421052632,-9042.095115
0.9,3.421052632,-9054.627246
0.3,3.421052632,-9051.715614
0.8,3.421052632,-9043.572935
0.1,3.157894737,-9055.886041
0.8,3.421052632,-9043.572935
0.6,3.421052632,-9043.590566
0.1,3.684210526,-9056.056676
0.2,3.684210526,-9054.361579
0.2,3.684210526,-9054.361579
0.9,3.684210526,-9050.092899
0.5,3.421052632,-9046.15791
0.4,3.684210526,-9049.976005
0.7,3.684210526,-9043.450613
0.4,3.421052632,-9048.999735
0.5,3.684210526,-9047.505882
0.3,3.684210526,-9052.308447
0.6,3.684210526,-9045.15742
0.9,3.684210526,-9050.092899
0.7,3.684210526,-9043.450613
0.3,3.684210526,-9052.308447
0.8,3.684210526,-9043.634927
0.8,3.684210526,-9043.634927
0.1,3.421052632,-9055.985835
0.6,3.684210526,-9045.15742
0.1,3.947368421,-9056.107909
0.2,3.947368421,-9054.561816
0.2,3.947368421,-9054.561816
0.9,3.947368421,-9047.359266
0.4,3.947368421,-9050.692371
0.5,3.684210526,-9047.505882
0.7,3.947368421,-9044.557504
0.5,3.947368421,-9048.507713
0.4,3.684210526,-9049.976005
0.3,3.947368421,-9052.740225
0.6,3.947368421,-9046.351435
0.9,3.947368421,-9047.359266
0.7,3.947368421,-9044.557504
0.3,3.947368421,-9052.740225
0.8,3.947368421,-9043.93576
0.1,3.684210526,-9056.056676
0.8,3.947368421,-9043.93576
0.6,3.947368421,-9046.351435
0.1,4.210526316,-9056.145592
0.2,4.210526316,-9054.709513
0.9,4.210526316,-9045.824326
0.2,4.210526316,-9054.709513
0.4,4.210526316,-9051.227761
0.5,3.947368421,-9048.507713
0.7,4.210526316,-9045.477841
0.5,4.210526316,-9049.266864
0.4,3.947368421,-9050.692371
0.3,4.210526316,-9053.060298
0.6,4.210526316,-9047.280264
0.9,4.210526316,-9045.824326
0.7,4.210526316,-9045.477841
0.3,4.210526316,-9053.060298
0.8,4.210526316,-9044.374644
0.1,3.947368421,-9056.107909
0.8,4.210526316,-9044.374644
0.6,4.210526316,-9047.280264
0.1,4.473684211,-9056.173733
0.2,4.473684211,-9054.820143
0.4,4.473684211,-9051.634359
0.9,4.473684211,-9045.070345
0.2,4.473684211,-9054.820143
0.5,4.210526316,-9049.266864
0.7,4.473684211,-9046.250935
0.5,4.473684211,-9049.851634
0.4,4.210526316,-9051.227761
0.6,4.473684211,-9048.014585
0.3,4.473684211,-9053.301305
0.9,4.473684211,-9045.070345
0.7,4.473684211,-9046.250935
0.3,4.473684211,-9053.301305
0.8,4.473684211,-9044.879482
0.1,4.210526316,-9056.145592
0.8,4.473684211,-9044.879482
0.6,4.473684211,-9048.014585
0.1,4.736842105,-9056.195034
0.4,4.736842105,-9051.947423
0.2,4.736842105,-9054.904143
0.9,4.736842105,-9044.81127
0.2,4.736842105,-9054.904143
0.5,4.473684211,-9049.851634
0.7,4.736842105,-9046.903514
0.5,4.736842105,-9050.308226
0.4,4.473684211,-9051.634359
0.6,4.736842105,-9048.602297
0.3,4.736842105,-9053.485281
0.9,4.736842105,-9044.81127
0.7,4.736842105,-9046.903514
0.3,4.736842105,-9053.485281
0.8,4.736842105,-9045.401261
0.1,4.473684211,-9056.173733
0.8,4.736842105,-9045.401261
0.6,4.736842105,-9048.602297
0.1,5,-9056.211351
0.4,5,-9052.191292
0.2,5,-9054.968689
0.9,5,-9044.853873
0.2,5,-9054.968689
0.5,4.736842105,-9050.308226
0.7,5,-9047.455193
0.5,5,-9050.668685
0.6,5,-9049.076954
0.4,4.736842105,-9051.947423
0.3,5,-9053.627397
0.9,5,-9044.853873
0.7,5,-9047.455193
0.3,5,-9053.627397
0.8,5,-9045.908511
0.1,4.736842105,-9056.195034
0.8,5,-9045.908511
0.6,5,-9049.076954
0.5,5,-9050.668685
0.4,5,-9052.191292
0.1,5,-9056.211351
0.55,0.0,-8232.23490221,
0.66,0.0,-8186.91870321,
0.64,0.0,-8183.3541227,
0.52,0.0,-8265.95981749,
0.54,0.0,-8242.75353064,
0.66,0.0,-8186.91870321,
0.54,0.0,-8242.75353064,
0.67,0.0,-8191.12236649,
0.68,0.0,-8197.05161827,
0.61,0.0,-8188.94867683,
0.58,0.0,-8205.89994471,
0.64,0.0,-8183.3541227,
0.51,0.0,-8278.50560432,
0.51,0.0,-8278.50560432,
0.61,0.0,-8188.94867683,
0.53,0.0,-8254.01922125,
0.62,0.0,-8185.72476468,
0.62,0.0,-8185.72476468,
0.55,0.0,-8232.23490221,
0.56,0.0,-8222.53694238,
0.56,0.0,-8222.53694238,
0.52,0.0,-8265.95981749,
0.63,0.0,-8183.83537338,
0.59,0.0,-8199.10897992,
0.57,0.0,-8213.73387972,
0.53,0.0,-8254.01922125,
0.59,0.0,-8199.10897992,
0.67,0.0,-8191.12236649,
0.69,0.0,-8204.79602091,
0.69,0.0,-8204.79602091,
0.57,0.0,-8213.73387972,
0.68,0.0,-8197.05161827,
0.58,0.0,-8205.89994471,
0.65,0.0,-8184.356113,
0.63,0.0,-8183.83537338,
0.65,0.0,-8184.356113,
0.55,0.25,-8428.56767657,
0.66,0.25,-8379.96483049,
0.52,0.25,-8453.91107849,
0.54,0.25,-8436.47042477,
0.54,0.25,-8436.47042477,
0.66,0.25,-8379.96483049,
0.61,0.25,-8393.08567608,
0.51,0.25,-8463.42878225,
0.64,0.25,-8383.32746257,
0.67,0.25,-8379.28553129,
0.61,0.25,-8393.08567608,
0.62,0.25,-8389.22300985,
0.58,0.25,-8408.22902031,
0.68,0.25,-8379.31506106,
0.53,0.25,-8444.92140112,
0.64,0.25,-8383.32746257,
0.55,0.25,-8428.56767657,
0.62,0.25,-8389.22300985,
0.51,0.25,-8463.42878225,
0.56,0.25,-8421.22162419,
0.63,0.25,-8385.96651659,
0.56,0.25,-8421.22162419,
0.57,0.25,-8414.43980659,
0.53,0.25,-8444.92140112,
0.67,0.25,-8379.28553129,
0.52,0.25,-8453.91107849,
0.57,0.25,-8414.43980659,
0.69,0.25,-8380.0949267,
0.59,0.25,-8402.59557585,
0.69,0.25,-8380.0949267,
0.59,0.25,-8402.59557585,
0.68,0.25,-8379.31506106,
0.65,0.25,-8381.32050046,
0.58,0.25,-8408.22902031,
0.65,0.25,-8381.32050046,
0.63,0.25,-8385.96651659,
0.55,0.5,-8609.70448224,
0.54,0.5,-8617.59288085,
0.51,0.5,-8643.44643543,
0.66,0.5,-8558.07556128,
0.52,0.5,-8634.49460469,
0.66,0.5,-8558.07556128,
0.67,0.5,-8557.54801147,
0.61,0.5,-8572.30672918,
0.54,0.5,-8617.59288085,
0.64,0.5,-8561.57621814,
0.61,0.5,-8572.30672918,
0.62,0.5,-8568.05311325,
0.56,0.5,-8602.23332916,
0.55,0.5,-8609.70448224,
0.62,0.5,-8568.05311325,
0.58,0.5,-8588.67412838,
0.57,0.5,-8595.212071,
0.63,0.5,-8564.46317064,
0.68,0.5,-8557.89615119,
0.56,0.5,-8602.23332916,
0.51,0.5,-8643.44643543,
0.57,0.5,-8595.212071,
0.64,0.5,-8561.57621814,
0.53,0.5,-8625.86663291,
0.67,0.5,-8557.54801147,
0.52,0.5,-8634.49460469,
0.53,0.5,-8625.86663291,
0.59,0.5,-8582.65372356,
0.69,0.5,-8559.16799199,
0.69,0.5,-8559.16799199,
0.59,0.5,-8582.65372356,
0.68,0.5,-8557.89615119,
0.65,0.5,-8559.43294205,
0.58,0.5,-8588.67412838,
0.65,0.5,-8559.43294205,
0.63,0.5,-8564.46317064,
0.55,0.75,-8776.4348457,
0.54,0.75,-8781.06281673,
0.51,0.75,-8796.23427391,
0.67,0.75,-8744.88136231,
0.66,0.75,-8745.31492054,
0.62,0.75,-8751.66394331,
0.64,0.75,-8747.6300577,
0.54,0.75,-8781.06281673,
0.52,0.75,-8790.9760177,
0.61,0.75,-8754.25551371,
0.57,0.75,-8767.90942563,
0.66,0.75,-8745.31492054,
0.61,0.75,-8754.25551371,
0.55,0.75,-8776.4348457,
0.57,0.75,-8767.90942563,
0.62,0.75,-8751.66394331,
0.63,0.75,-8749.44672409,
0.56,0.75,-8772.04520014,
0.56,0.75,-8772.04520014,
0.58,0.75,-8764.0441128,
0.67,0.75,-8744.88136231,
0.53,0.75,-8785.91448436,
0.52,0.75,-8790.9760177,
0.68,0.75,-8744.97876915,
0.59,0.75,-8760.46703584,
0.69,0.75,-8745.64762469,
0.69,0.75,-8745.64762469,
0.51,0.75,-8796.23427391,
0.64,0.75,-8747.6300577,
0.53,0.75,-8785.91448436,
0.68,0.75,-8744.97876915,
0.59,0.75,-8760.46703584,
0.58,0.75,-8764.0441128,
0.65,0.75,-8746.24244179,
0.65,0.75,-8746.24244179,
0.63,0.75,-8749.44672409,
0.55,1.0,-8878.04379506,
0.67,1.0,-8877.24682297,
0.51,1.0,-8888.22408864,
0.66,1.0,-8875.09545733,
0.54,1.0,-8880.23300571,
0.62,1.0,-8871.00651157,
0.57,1.0,-8874.4696264,
0.66,1.0,-8875.09545733,
0.52,1.0,-8885.33807521,
0.62,1.0,-8871.00651157,
0.55,1.0,-8878.04379506,
0.61,1.0,-8871.00279698,
0.61,1.0,-8871.00279698,
0.64,1.0,-8872.1935823,
0.56,1.0,-8876.11735079,
0.54,1.0,-8880.23300571,
0.67,1.0,-8877.24682297,
0.63,1.0,-8871.39659347,
0.57,1.0,-8874.4696264,
0.58,1.0,-8873.11705515,
0.59,1.0,-8872.07659585,
0.56,1.0,-8876.11735079,
0.68,1.0,-8879.89835835,
0.52,1.0,-8885.33807521,
0.64,1.0,-8872.1935823,
0.51,1.0,-8888.22408864,
